Costa Rica	Geancarlo Gonzalez	Columbus Crew	Estados Unidos
Costa Rica	Celso Borges	Solna	Suécia
Costa Rica	Yeltsin Tejeda	Deportivo Saprissa	Costa Rica
Costa Rica	Marcos Ureña	Kuban Krasnodar	Rússia
Costa Rica	José Cubero	Herediano	Costa Rica
Costa Rica	Oscar Duarte	Club Brugge	Bélgica
Costa Rica	Diego Calvo	Valerenga	Noruega
Costa Rica	Michael Barrantes	Aalesung	Noruega
Costa Rica	Cristian Bolaños	Kovenhavn	Dinamarca
Costa Rica	Óscar Granados	Herediano	Costa Rica
Costa Rica	Patrick Pemberton	Alajuelense	Costa Rica
Costa Rica	Waylon Francis	Columbus Crew	Estados Unidos
Costa Rica	Jhonny Acosta	Alajuelense	Costa Rica
Costa Rica	Heiner Mora	Deportivo Saprissa	Costa Rica
Costa Rica	Randall Brenes	Cartaginés	Costa Rica
Suíça	Admir Mehmedi	Freiburg	Alemanha
Suíça	Blerim Džemaili	Napoli	Itália
Suíça	Diego Benaglio	Wolfsburg	Alemanha
Suíça	Fabian Schaer	Basel	Suíça
Suíça	Gelson Fernandes	Freiburg	Alemanha
Suíça	Gokham Inler	Napoli	Itália
Suíça	Granit Xhaka	Monchengladbach	Alemanha
Suíça	Haris Seferovic	Real Sociedad	Espanha
Suíça	Johan Djourou	Hamburgo	Alemanha
Suíça	Josip Drmic	Nuremberg	Alemanha
Suíça	Mario Gavranovic	Zurich	Suíça
Suíça	Michael Lang	Grashopper	Suíça
Suíça	Philippe Senderos	Valencia	Espanha
Suíça	Reto Ziegler	Sassuolo Calcio	Itália
Suíça	Ricardo Rodriguez	Wolfsburg	Alemanha
Suíça	Roman Burki	Grasshopper	Suíça
Suíça	Stephan Lichsteiner	Juventus	Itália
Suíça	Steve Von Bergen	Young Boys	Suíça
Suíça	Tranquilo Barnetta	Eintracht Frankfurt	Alemanha
Suíça	Valentin Stockler	Basel	Suíça
Suíça	Valon Behrami	Napoli	Itália
Suíça	Xherdan Shaqiri	Bayern	Alemanha
Suíça	Yan Sommer	Basel	Suíça
Argentina	Agustin Orión	Boca Juniors	Argentina
